"transaction_id","customer_id","account_number","account_type","transaction_timestamp","transaction_amount","transaction_type","counterparty_name","counterparty_account"
"482","165","ACC001652897","Savings","2025-09-29T01:50:15.593918+00:00","1196.02","Credit","Lyft","EXT756460"
"483","10","ACC000102185","Checking","2024-12-29T03:38:15.593932+00:00","3670.97","Credit","Spotify","EXT856138"
"484","215","ACC002152530","Checking","2025-01-11T20:22:15.593945+00:00","2893.47","Debit","Gas Company","EXT561380"
"485","220","ACC002207367","Savings","2025-09-23T16:42:15.593959+00:00","3921.99","Credit","Spotify","EXT904132"
"486","191","ACC001913292","Checking","2025-08-28T00:51:15.593971+00:00","3965.8","Debit","Sam's Club","EXT272377"
"487","370","ACC003709360","Savings","2025-09-07T04:15:15.593985+00:00","430.87","Credit","ABC Corp","EXT353123"
"488","22","ACC000224694","Savings","2025-08-26T12:25:15.593998+00:00","997.49","Debit","Jane Smith","EXT478920"
"489","33","ACC000332455","Savings","2025-02-02T20:35:15.594012+00:00","4095.85","Credit","Gas Company","EXT533497"
"490","426","ACC004263913","Checking","2025-09-03T15:23:15.594025+00:00","215.53","Debit","Lyft","EXT782291"
"491","294","ACC002949043","Savings","2025-04-14T20:17:15.594039+00:00","3049.56","Debit","Netflix","EXT686758"
"492","289","ACC002893268","Checking","2025-03-04T04:43:15.594052+00:00","1407.72","Credit","Internet Provider","EXT821125"
"493","183","ACC001834499","Checking","2025-06-15T00:19:15.594067+00:00","1410.08","Debit","Tech Solutions","EXT970741"
"494","483","ACC004836493","Checking","2025-08-05T06:02:15.594080+00:00","1867.36","Debit","Jane Smith","EXT674654"
"495","346","ACC003468790","Savings","2025-09-04T08:43:15.594094+00:00","3199.01","Debit","Best Buy","EXT748007"
"496","296","ACC002962410","Savings","2024-11-26T22:41:15.594135+00:00","2285.25","Debit","Lyft","EXT613813"
"497","367","ACC003674783","Savings","2025-01-09T13:13:15.594174+00:00","2250.72","Debit","Lyft","EXT560966"
"498","182","ACC001824512","Savings","2025-09-11T00:58:15.594192+00:00","3994.49","Credit","Spotify","EXT155070"
"499","61","ACC000612554","Checking","2025-01-25T17:36:15.594207+00:00","1216.67","Credit","ABC Corp","EXT424658"
"500","407","ACC004074488","Checking","2025-05-28T17:05:15.594223+00:00","2549.71","Debit","DoorDash","EXT610633"
"501","166","ACC001664452","Checking","2025-04-25T15:08:15.594237+00:00","1471.76","Credit","John Doe","EXT241308"
"502","124","ACC001244184","Checking","2025-01-31T11:59:15.594252+00:00","4196.33","Credit","Amazon","EXT325489"
"503","63","ACC000632748","Checking","2025-05-27T13:40:15.594266+00:00","3340.48","Credit","Starbucks","EXT176294"
"504","458","ACC004589051","Checking","2025-05-21T16:21:15.594279+00:00","2193.62","Credit","ABC Corp","EXT146778"
"505","237","ACC002378720","Checking","2025-05-26T14:59:15.594293+00:00","1902.25","Debit","Home Depot","EXT760096"
"506","192","ACC001929271","Savings","2025-10-18T17:07:15.594306+00:00","239.74","Debit","Whole Foods","EXT982900"
"507","228","ACC002288437","Checking","2025-02-24T13:55:15.594320+00:00","2127.83","Debit","Starbucks","EXT538612"
"508","135","ACC001353634","Savings","2025-05-08T16:23:15.594333+00:00","652.86","Credit","Target","EXT662311"
"509","176","ACC001765566","Savings","2025-09-23T16:52:15.594346+00:00","3250.13","Debit","Global Inc","EXT973738"
"510","358","ACC003583022","Checking","2025-09-01T02:58:15.594360+00:00","4367.1","Debit","Whole Foods","EXT611333"
"511","97","ACC000971115","Savings","2025-03-12T14:03:15.594373+00:00","4105.57","Credit","AT&T","EXT734054"
"512","246","ACC002464149","Savings","2025-03-31T21:04:15.594386+00:00","1191.85","Credit","Internet Provider","EXT734445"
"513","455","ACC004556721","Savings","2025-10-27T13:22:15.594400+00:00","492.95","Credit","Walgreens","EXT713062"
"514","422","ACC004224819","Savings","2025-03-09T06:23:15.594414+00:00","1542.42","Debit","Sam's Club","EXT451503"
"515","182","ACC001824512","Savings","2025-02-18T14:20:15.594426+00:00","4018.31","Credit","Verizon","EXT507633"
"516","108","ACC001085098","Savings","2025-03-13T17:22:15.594439+00:00","3975.77","Debit","Walgreens","EXT578863"
"517","177","ACC001776310","Checking","2025-08-04T18:44:15.594452+00:00","3546.66","Debit","T-Mobile","EXT807143"
"518","214","ACC002144511","Checking","2025-04-05T16:33:15.594467+00:00","328.93","Debit","Home Depot","EXT513317"
"519","39","ACC000393042","Checking","2025-01-05T10:30:15.594480+00:00","2859.94","Credit","ABC Corp","EXT895627"
"520","23","ACC000238900","Checking","2025-02-01T20:54:15.594494+00:00","2730.7","Credit","GrubHub","EXT803266"
"521","129","ACC001299057","Savings","2025-10-29T00:30:15.594508+00:00","3063.37","Debit","T-Mobile","EXT110571"
"522","46","ACC000465460","Savings","2025-03-09T02:35:15.594523+00:00","3255.84","Debit","T-Mobile","EXT793044"
"523","251","ACC002516320","Savings","2024-12-17T20:19:15.594543+00:00","4433.13","Debit","Apple","EXT137347"
"524","433","ACC004337882","Savings","2025-05-11T21:10:15.594556+00:00","2829.16","Credit","Electric Company","EXT635627"
"525","194","ACC001948841","Checking","2025-01-22T20:58:15.594571+00:00","3915.88","Debit","Verizon","EXT154424"
"526","393","ACC003936226","Checking","2024-11-17T00:06:15.594584+00:00","2130.37","Credit","Spotify","EXT956714"
"527","386","ACC003867126","Checking","2024-12-12T12:34:15.594598+00:00","2015.4","Debit","Verizon","EXT882034"
"528","276","ACC002764233","Savings","2025-04-16T23:05:15.594612+00:00","2068.81","Credit","Walmart","EXT236042"
"529","454","ACC004544068","Checking","2025-10-10T21:14:15.594625+00:00","1540.89","Debit","Starbucks","EXT499649"
"530","304","ACC003044983","Checking","2025-05-20T09:26:15.594639+00:00","1254.18","Credit","Electric Company","EXT968207"
"531","148","ACC001485606","Checking","2025-09-05T11:01:15.594652+00:00","3208.95","Debit","Verizon","EXT500614"
"532","75","ACC000751262","Checking","2025-02-06T20:11:15.594665+00:00","3666.11","Credit","Alice Williams","EXT962606"
"533","109","ACC001095988","Checking","2025-08-16T10:37:15.594679+00:00","569.63","Debit","Apple","EXT488962"
"534","124","ACC001241323","Checking","2025-08-23T13:44:15.594692+00:00","2755.72","Debit","Global Inc","EXT481357"
"535","287","ACC002873880","Checking","2025-07-30T00:25:15.594705+00:00","174.25","Credit","Best Buy","EXT126943"
"536","267","ACC002673245","Savings","2024-11-30T11:25:15.594718+00:00","316.21","Debit","Verizon","EXT612934"
"537","252","ACC002528455","Checking","2025-07-19T04:34:15.594731+00:00","2040.4","Credit","Spotify","EXT614558"
"538","327","ACC003271034","Savings","2025-05-02T11:29:15.594745+00:00","801.43","Credit","Sam's Club","EXT474997"
"539","433","ACC004334798","Checking","2024-12-06T00:30:15.594758+00:00","486.12","Credit","ABC Corp","EXT440809"
"540","252","ACC002529706","Checking","2025-08-10T18:40:15.594772+00:00","4822.18","Debit","Gas Company","EXT886040"
"541","2","ACC000021941","Checking","2024-11-24T14:14:15.594786+00:00","2185.49","Debit","Whole Foods","EXT708727"
"542","68","ACC000683290","Savings","2025-10-14T14:14:15.594799+00:00","3770.87","Credit","Uber","EXT155621"
"543","291","ACC002916716","Checking","2025-02-02T11:30:15.594812+00:00","1448.53","Credit","Gas Company","EXT755909"
"544","58","ACC000582120","Checking","2025-01-12T14:43:15.594826+00:00","4631.03","Credit","Internet Provider","EXT903616"
"545","471","ACC004714086","Checking","2025-07-11T00:28:15.594840+00:00","4972.63","Debit","Target","EXT277398"
"546","328","ACC003283291","Checking","2025-05-31T08:39:15.594855+00:00","4671.3","Credit","T-Mobile","EXT576485"
"547","73","ACC000738400","Savings","2025-05-30T23:54:15.594868+00:00","2943.35","Credit","Verizon","EXT296818"
"548","321","ACC003211835","Checking","2025-04-02T09:48:15.594881+00:00","1156.16","Credit","Alice Williams","EXT764929"
"549","436","ACC004369881","Checking","2025-07-24T08:21:15.594894+00:00","1743.76","Credit","Walgreens","EXT455295"
"550","24","ACC000248550","Savings","2025-02-01T09:55:15.594908+00:00","2036.1","Debit","John Doe","EXT410110"
"551","41","ACC000415816","Savings","2025-01-12T03:50:15.594921+00:00","804.32","Credit","ABC Corp","EXT201622"
"552","379","ACC003791114","Savings","2025-10-16T04:43:15.594934+00:00","4424.91","Credit","Best Buy","EXT251288"
"553","30","ACC000303031","Checking","2025-08-18T12:47:15.594948+00:00","3695.67","Debit","Water Utility","EXT297353"
"554","66","ACC000664183","Checking","2025-07-06T10:52:15.594961+00:00","2878.22","Debit","Home Depot","EXT238622"
"555","492","ACC004929289","Savings","2025-02-22T12:45:15.594974+00:00","764.46","Debit","AT&T","EXT156409"
"556","272","ACC002728521","Savings","2024-11-12T02:12:15.594987+00:00","1381.18","Credit","DoorDash","EXT162905"
"557","443","ACC004438378","Checking","2025-02-28T19:09:15.595000+00:00","3763.88","Debit","AT&T","EXT688579"
"558","146","ACC001462688","Checking","2025-04-07T19:43:15.595013+00:00","2016.02","Credit","Electric Company","EXT639916"
"559","78","ACC000782042","Savings","2025-04-28T07:00:15.595026+00:00","142.27","Debit","Tech Solutions","EXT367145"
"560","173","ACC001731926","Savings","2025-03-06T12:24:15.595040+00:00","429.61","Credit","Netflix","EXT151958"
"561","486","ACC004868871","Checking","2025-06-28T04:14:15.595053+00:00","3908.62","Credit","Best Buy","EXT211332"
"562","313","ACC003135189","Checking","2025-01-02T02:31:15.595067+00:00","2409.4","Debit","GrubHub","EXT352306"
"563","486","ACC004868871","Checking","2025-09-11T02:19:15.595080+00:00","1923.86","Credit","Uber","EXT888287"
"564","367","ACC003674783","Savings","2024-12-12T09:52:15.595094+00:00","3573.57","Credit","T-Mobile","EXT106963"
"565","175","ACC001758534","Checking","2025-04-04T13:23:15.595108+00:00","3729.14","Debit","Bob Johnson","EXT330539"
"566","54","ACC000544199","Savings","2025-10-11T04:03:15.595121+00:00","851.81","Debit","Best Buy","EXT566539"
"567","50","ACC000505386","Savings","2025-01-28T07:41:15.595135+00:00","850.57","Debit","Bob Johnson","EXT127787"
"568","138","ACC001385970","Checking","2025-01-26T01:29:15.595148+00:00","323.37","Debit","Sam's Club","EXT177843"
"569","48","ACC000481537","Checking","2025-06-04T04:26:15.595162+00:00","3856.45","Credit","Alice Williams","EXT671854"
"570","268","ACC002682209","Checking","2025-07-15T06:37:15.595176+00:00","72.19","Debit","T-Mobile","EXT592140"
"571","319","ACC003194944","Checking","2025-01-24T10:32:15.595190+00:00","1300.41","Debit","Spotify","EXT135908"
"572","304","ACC003044983","Checking","2025-02-17T04:02:15.595204+00:00","3302.16","Credit","Uber","EXT268829"
"573","492","ACC004929289","Savings","2025-03-01T10:14:15.595217+00:00","3316.41","Debit","Amazon","EXT568971"
"574","494","ACC004941167","Checking","2025-07-27T07:27:15.595230+00:00","4960.58","Credit","Amazon","EXT782103"
"575","412","ACC004126598","Checking","2025-05-24T09:31:15.595243+00:00","2796.34","Credit","Verizon","EXT513056"
"576","211","ACC002112333","Checking","2025-08-16T17:46:15.595256+00:00","1753.17","Credit","Walgreens","EXT154129"
"577","245","ACC002456275","Savings","2025-04-18T10:27:15.595269+00:00","2277.91","Debit","Verizon","EXT788461"
"578","201","ACC002014912","Savings","2025-04-09T12:07:15.595283+00:00","3293.83","Credit","Global Inc","EXT928954"
"579","471","ACC004714086","Checking","2025-05-05T19:38:15.595296+00:00","4391.54","Credit","ABC Corp","EXT807462"
"580","46","ACC000468490","Checking","2024-11-23T02:00:15.595310+00:00","95.59","Credit","GrubHub","EXT745656"
"581","78","ACC000782042","Savings","2025-07-17T21:26:15.595323+00:00","4910.31","Credit","Alice Williams","EXT910968"
"582","173","ACC001731926","Savings","2025-01-14T08:54:15.595336+00:00","391.06","Credit","Sam's Club","EXT155624"
"583","130","ACC001308436","Checking","2025-07-11T05:29:15.595349+00:00","2378.42","Credit","Netflix","EXT606039"
"584","193","ACC001938639","Savings","2025-09-20T14:24:15.595363+00:00","1471.42","Credit","Verizon","EXT555283"
"585","116","ACC001163224","Savings","2025-08-22T03:56:15.595383+00:00","1202.33","Credit","Lyft","EXT527808"
"586","256","ACC002566873","Checking","2025-10-15T18:17:15.595399+00:00","4463.11","Debit","Electric Company","EXT661586"
"587","30","ACC000303031","Checking","2025-09-19T01:30:15.595412+00:00","4080.41","Debit","Costco","EXT354421"
"588","263","ACC002632804","Checking","2025-05-10T04:50:15.595425+00:00","256.78","Debit","Spotify","EXT923105"
"589","431","ACC004313422","Checking","2025-05-09T23:43:15.595438+00:00","2658.65","Credit","ABC Corp","EXT307084"
"590","1","ACC000016578","Checking","2025-10-24T06:23:15.595452+00:00","1241.59","Credit","Lyft","EXT597334"
"591","166","ACC001661600","Savings","2024-12-05T16:05:15.595465+00:00","4905.02","Debit","Uber","EXT536662"
"592","10","ACC000102185","Checking","2025-05-29T06:26:15.595478+00:00","1189.03","Debit","Global Inc","EXT411922"
"593","400","ACC004004350","Checking","2024-11-30T21:57:15.595492+00:00","242.89","Debit","GrubHub","EXT697563"
"594","20","ACC000208939","Checking","2025-09-09T19:38:15.595510+00:00","4102.34","Credit","Costco","EXT676503"
"595","3","ACC000039635","Checking","2025-08-04T10:02:15.595524+00:00","3701.63","Debit","Spotify","EXT824677"
"596","456","ACC004561723","Checking","2025-10-30T23:50:15.595537+00:00","4406.59","Debit","GrubHub","EXT485943"
"597","169","ACC001692484","Checking","2025-07-24T12:27:15.595550+00:00","3219.63","Credit","Gas Company","EXT253987"
"598","11","ACC000112390","Checking","2025-06-17T03:39:15.595563+00:00","3451.2","Debit","Apple","EXT951199"
"599","283","ACC002837385","Savings","2025-09-29T07:55:15.595576+00:00","1909.93","Credit","XYZ Ltd","EXT774384"
"600","112","ACC001129917","Checking","2025-09-17T10:12:15.595590+00:00","3539.26","Debit","Spotify","EXT393086"
"601","468","ACC004686784","Checking","2025-10-16T14:44:15.595606+00:00","4442.26","Credit","Walmart","EXT619269"
"602","113","ACC001134517","Savings","2024-12-01T18:42:15.595620+00:00","980.25","Debit","Spotify","EXT918195"
"603","159","ACC001598391","Checking","2025-08-24T14:14:15.595634+00:00","4522.22","Credit","Global Inc","EXT366676"
"604","269","ACC002699238","Savings","2025-03-02T04:18:15.595647+00:00","1584.26","Credit","Electric Company","EXT661204"
"605","6","ACC000069699","Savings","2025-09-03T03:02:15.595660+00:00","41.07","Debit","Amazon","EXT564870"
"606","254","ACC002541456","Savings","2025-10-24T08:32:15.595673+00:00","1881.61","Credit","John Doe","EXT299294"
"607","97","ACC000971115","Savings","2024-12-22T13:30:15.595691+00:00","968.88","Credit","GrubHub","EXT926539"
"608","471","ACC004714086","Checking","2025-02-22T10:30:15.595704+00:00","4576.09","Debit","Gas Company","EXT348446"
"609","308","ACC003088708","Savings","2025-06-19T14:49:15.595718+00:00","721.21","Debit","GrubHub","EXT516718"
"610","55","ACC000557699","Checking","2025-04-18T18:51:15.595731+00:00","2425.14","Debit","Tech Solutions","EXT826475"
"611","284","ACC002841719","Savings","2025-03-27T07:11:15.595745+00:00","4098.39","Credit","AT&T","EXT988770"
"612","279","ACC002795514","Checking","2025-08-07T01:37:15.595758+00:00","49.82","Debit","Global Inc","EXT411704"
"613","431","ACC004313422","Checking","2024-11-15T04:34:15.595771+00:00","4949.32","Credit","CVS Pharmacy","EXT799724"
"614","93","ACC000937099","Checking","2025-08-06T03:26:15.595785+00:00","700.4","Debit","Lyft","EXT669080"
"615","32","ACC000323315","Savings","2025-03-10T19:07:15.595798+00:00","1876.39","Credit","CVS Pharmacy","EXT235113"
"616","185","ACC001851387","Checking","2024-11-26T11:21:15.595813+00:00","4388.23","Debit","Uber","EXT631085"
"617","324","ACC003248706","Checking","2025-03-28T17:57:15.595826+00:00","837.09","Debit","Water Utility","EXT269761"
"618","385","ACC003858391","Checking","2025-11-03T10:00:15.595841+00:00","3317.57","Credit","Bob Johnson","EXT124957"
"619","288","ACC002882391","Savings","2025-01-30T21:47:15.595855+00:00","161.98","Credit","Jane Smith","EXT534753"
"620","354","ACC003543996","Checking","2025-02-21T15:55:15.595871+00:00","2832.39","Debit","Walgreens","EXT722273"
"621","44","ACC000449450","Checking","2025-07-21T23:42:15.595885+00:00","2515.68","Debit","Water Utility","EXT917253"
"622","253","ACC002534044","Savings","2024-11-28T19:40:15.595898+00:00","4437.35","Debit","Sam's Club","EXT928182"
"623","179","ACC001799064","Savings","2025-04-21T02:48:15.595912+00:00","2706.11","Credit","ABC Corp","EXT304652"
"624","10","ACC000102185","Checking","2025-08-25T20:15:15.595925+00:00","4143.55","Debit","Internet Provider","EXT100771"
"625","276","ACC002764233","Savings","2025-08-14T06:02:15.595938+00:00","387.12","Debit","Amazon","EXT932856"
"626","99","ACC000996963","Savings","2024-11-09T17:29:15.595952+00:00","4614.78","Credit","Verizon","EXT237799"
"627","453","ACC004538753","Savings","2025-07-23T05:02:15.595965+00:00","3020.67","Credit","Lyft","EXT150755"
"628","52","ACC000525272","Checking","2025-10-27T20:04:15.595978+00:00","1416.06","Credit","CVS Pharmacy","EXT827952"
"629","433","ACC004334798","Checking","2025-05-20T23:46:15.595991+00:00","3015.81","Credit","AT&T","EXT228596"
"630","75","ACC000751262","Checking","2025-10-17T10:04:15.596004+00:00","2221.13","Credit","Amazon","EXT948697"
"631","467","ACC004673040","Savings","2025-08-13T15:44:15.596017+00:00","2931.07","Debit","CVS Pharmacy","EXT273109"
"632","148","ACC001485606","Checking","2025-03-16T13:40:15.596030+00:00","4893.01","Credit","CVS Pharmacy","EXT271218"
"633","130","ACC001308436","Checking","2024-12-29T15:09:15.596043+00:00","4090.22","Debit","GrubHub","EXT601863"
"634","73","ACC000738400","Savings","2025-06-16T07:50:15.596056+00:00","2132.72","Debit","Walmart","EXT310859"
"635","172","ACC001728219","Savings","2025-07-15T23:46:15.596069+00:00","3514.82","Credit","Jane Smith","EXT136519"
"636","443","ACC004439407","Savings","2025-06-06T06:52:15.596082+00:00","4171.33","Debit","Spotify","EXT959241"
"637","227","ACC002272547","Savings","2024-12-09T06:30:15.596095+00:00","3247.98","Debit","Jane Smith","EXT671625"
"638","262","ACC002624262","Savings","2025-02-04T08:12:15.596110+00:00","167.52","Debit","Starbucks","EXT382401"
"639","164","ACC001641686","Checking","2025-07-27T12:22:15.596123+00:00","2412.24","Debit","XYZ Ltd","EXT210621"
"640","287","ACC002874423","Checking","2025-09-11T21:49:15.596137+00:00","138.31","Credit","ABC Corp","EXT329202"
"641","313","ACC003135189","Checking","2025-07-07T10:08:15.596150+00:00","1293.84","Debit","Apple","EXT294364"
"642","494","ACC004941167","Checking","2025-03-02T16:28:15.596163+00:00","4208.48","Credit","Bob Johnson","EXT759643"
"643","470","ACC004709458","Checking","2025-04-07T10:11:15.596177+00:00","4505.56","Credit","GrubHub","EXT588029"
"644","445","ACC004452175","Checking","2025-09-23T00:45:15.596190+00:00","4019.96","Credit","T-Mobile","EXT119711"
"645","223","ACC002237027","Savings","2025-03-12T11:55:15.596203+00:00","4089.09","Credit","ABC Corp","EXT898200"
"646","263","ACC002632804","Checking","2025-05-14T15:36:15.596216+00:00","2357.69","Debit","Uber","EXT915212"
"647","236","ACC002361641","Checking","2025-01-05T15:32:15.596229+00:00","170.74","Credit","Target","EXT316243"
"648","119","ACC001197446","Checking","2025-06-30T02:36:15.596242+00:00","2548.54","Debit","Bob Johnson","EXT903039"
"649","49","ACC000497742","Savings","2025-02-10T15:41:15.596255+00:00","1177.25","Credit","Electric Company","EXT451489"
"650","241","ACC002415728","Savings","2025-07-03T11:56:15.596268+00:00","3969.37","Debit","Verizon","EXT810953"
"651","482","ACC004821096","Checking","2025-06-09T00:49:15.596281+00:00","971.36","Debit","ABC Corp","EXT823094"
"652","135","ACC001351771","Savings","2025-03-11T14:32:15.596295+00:00","3513.05","Credit","Amazon","EXT515439"
"653","7","ACC000079386","Savings","2025-09-21T19:51:15.596308+00:00","2293.71","Debit","XYZ Ltd","EXT613484"
"654","422","ACC004224819","Savings","2025-02-01T11:54:15.596321+00:00","331.38","Debit","T-Mobile","EXT392133"
"655","483","ACC004839649","Savings","2025-02-27T22:25:15.596334+00:00","2241.85","Debit","Walmart","EXT686064"
"656","311","ACC003111094","Checking","2025-02-19T15:30:15.596348+00:00","3822.09","Debit","Sam's Club","EXT536007"
"657","134","ACC001347393","Savings","2024-12-16T21:58:15.596363+00:00","352.35","Credit","Walgreens","EXT425835"
"658","255","ACC002554111","Savings","2025-08-08T17:31:15.596376+00:00","1119.47","Debit","Spotify","EXT124153"
"659","270","ACC002706918","Checking","2025-07-27T11:06:15.596389+00:00","4505.56","Credit","AT&T","EXT782741"
"660","271","ACC002717568","Savings","2025-07-19T21:08:15.596404+00:00","1850.22","Debit","Walmart","EXT558972"
"661","65","ACC000657008","Checking","2025-04-15T20:53:15.596417+00:00","2811.18","Credit","Lyft","EXT360608"
"662","288","ACC002882391","Savings","2025-09-30T21:48:15.596431+00:00","2030.81","Credit","Global Inc","EXT231976"
"663","47","ACC000475081","Checking","2025-09-20T05:59:15.596444+00:00","1414.53","Credit","Global Inc","EXT933628"
"664","445","ACC004452175","Checking","2024-12-22T22:32:15.596457+00:00","4029.27","Credit","Internet Provider","EXT856849"
"665","141","ACC001414522","Checking","2025-09-02T17:58:15.596470+00:00","4640.53","Debit","Walmart","EXT504967"
"666","414","ACC004149599","Checking","2025-10-17T18:00:15.596483+00:00","3605.99","Debit","Uber","EXT770915"
"667","175","ACC001758534","Checking","2025-05-25T04:04:15.596496+00:00","3784.99","Credit","T-Mobile","EXT194380"
"668","246","ACC002469948","Checking","2024-11-26T01:18:15.596510+00:00","4863.8","Debit","Gas Company","EXT152363"
"669","174","ACC001748906","Checking","2025-10-30T14:23:15.596523+00:00","1885.25","Debit","Home Depot","EXT740282"
"670","280","ACC002804648","Checking","2024-11-07T19:21:15.596536+00:00","3738.12","Credit","Uber","EXT680797"
"671","182","ACC001824512","Savings","2025-06-02T04:40:15.596549+00:00","4918.04","Debit","Sam's Club","EXT260791"
"672","281","ACC002811436","Checking","2025-10-06T10:27:15.596562+00:00","513.03","Debit","Water Utility","EXT150248"
"673","397","ACC003975892","Checking","2025-06-08T06:44:15.596575+00:00","874.59","Credit","DoorDash","EXT969656"
"674","409","ACC004099722","Savings","2025-05-21T10:31:15.596588+00:00","1448.73","Debit","CVS Pharmacy","EXT399743"
"675","141","ACC001414522","Checking","2025-09-15T12:43:15.596601+00:00","1092.05","Debit","Alice Williams","EXT855924"
"676","429","ACC004291786","Checking","2025-03-31T07:01:15.596615+00:00","3241.16","Credit","Spotify","EXT478428"
"677","403","ACC004031961","Savings","2025-02-18T01:16:15.596629+00:00","89.76","Debit","Spotify","EXT728716"
"678","486","ACC004868871","Checking","2024-11-27T01:02:15.596643+00:00","1273.51","Debit","Starbucks","EXT223443"
"679","462","ACC004625605","Checking","2024-12-17T04:22:15.596661+00:00","315.51","Credit","Electric Company","EXT840312"
"680","220","ACC002207367","Savings","2025-08-03T22:33:15.596674+00:00","3337.29","Debit","Gas Company","EXT259795"
"681","400","ACC004004350","Checking","2025-04-24T20:37:15.596688+00:00","1516.0","Debit","GrubHub","EXT664904"
"682","423","ACC004233579","Checking","2025-05-25T01:59:15.596701+00:00","478.44","Debit","Water Utility","EXT373609"
"683","53","ACC000537915","Savings","2025-05-09T02:21:15.596715+00:00","1369.12","Debit","Target","EXT661921"
"684","287","ACC002874423","Checking","2025-04-14T04:42:15.596728+00:00","3698.6","Debit","Home Depot","EXT908020"
"685","205","ACC002052369","Savings","2025-09-26T12:48:15.596741+00:00","1703.63","Debit","Home Depot","EXT822022"
"686","29","ACC000292590","Checking","2025-06-12T18:48:15.596753+00:00","3933.11","Credit","Uber","EXT847188"
"687","166","ACC001664452","Checking","2024-12-24T00:56:15.596770+00:00","2920.59","Credit","Electric Company","EXT312584"
"688","1","ACC000015947","Checking","2025-04-21T08:58:15.596785+00:00","2853.42","Credit","John Doe","EXT110349"
"689","411","ACC004111341","Checking","2025-10-20T20:29:15.596800+00:00","2674.67","Credit","Target","EXT721251"
"690","475","ACC004759177","Checking","2025-08-23T05:09:15.596814+00:00","3378.59","Credit","Amazon","EXT191226"
"691","453","ACC004538753","Savings","2025-10-21T00:32:15.596828+00:00","2163.91","Debit","Best Buy","EXT527737"
"692","314","ACC003147169","Checking","2025-01-29T13:42:15.596841+00:00","4887.35","Debit","Target","EXT656153"
"693","258","ACC002585788","Checking","2025-06-22T05:33:15.596855+00:00","417.33","Debit","Lyft","EXT610460"
"694","200","ACC002005005","Checking","2024-12-13T02:59:15.596869+00:00","1285.44","Credit","Uber","EXT272514"
"695","421","ACC004213409","Savings","2025-07-12T08:13:15.596882+00:00","2854.24","Debit","Lyft","EXT380871"
"696","209","ACC002092715","Checking","2024-12-29T17:08:15.596896+00:00","4136.04","Credit","Bob Johnson","EXT730748"
"697","93","ACC000936789","Checking","2025-02-12T01:57:15.596909+00:00","2422.12","Debit","Netflix","EXT147035"
"698","333","ACC003336913","Checking","2025-09-28T16:13:15.596922+00:00","3966.45","Credit","Electric Company","EXT600031"
"699","478","ACC004781955","Savings","2025-06-05T21:18:15.596936+00:00","4755.31","Debit","T-Mobile","EXT423783"
"700","410","ACC004108904","Savings","2025-09-21T11:16:15.596950+00:00","2485.72","Credit","Target","EXT445799"
"701","484","ACC004849956","Checking","2025-08-29T20:03:15.596963+00:00","3172.24","Debit","GrubHub","EXT674406"
"702","19","ACC000199930","Savings","2025-02-03T04:43:15.596977+00:00","3937.47","Credit","Amazon","EXT691365"
"703","221","ACC002218823","Savings","2025-01-13T16:28:15.596991+00:00","1407.85","Debit","Walgreens","EXT137791"
"704","189","ACC001899615","Checking","2025-10-22T04:44:15.597004+00:00","3203.21","Debit","Tech Solutions","EXT292269"
"705","38","ACC000387987","Savings","2025-09-20T17:49:15.597020+00:00","250.95","Credit","Netflix","EXT109320"
"706","111","ACC001112075","Savings","2025-05-12T02:01:15.597033+00:00","1910.52","Debit","Sam's Club","EXT231669"
"707","248","ACC002482618","Checking","2025-03-02T11:03:15.597046+00:00","2472.95","Debit","XYZ Ltd","EXT868192"
"708","61","ACC000612554","Checking","2025-02-16T15:44:15.597060+00:00","4038.09","Credit","DoorDash","EXT995952"
"709","27","ACC000272839","Checking","2025-02-21T01:47:15.597073+00:00","2903.35","Credit","Walgreens","EXT895266"
"710","245","ACC002456275","Savings","2025-04-13T09:29:15.597086+00:00","1614.84","Credit","Walgreens","EXT846112"
"711","277","ACC002779808","Savings","2025-08-12T00:40:15.597099+00:00","2438.73","Debit","Best Buy","EXT910251"
"712","98","ACC000989487","Savings","2025-09-11T13:33:15.597112+00:00","3814.16","Credit","John Doe","EXT169211"
"713","376","ACC003762549","Savings","2025-06-27T11:59:15.597125+00:00","4972.8","Debit","Lyft","EXT873034"
"714","259","ACC002599595","Savings","2025-03-13T21:41:15.597139+00:00","3515.62","Debit","Best Buy","EXT516327"
"715","322","ACC003228001","Checking","2025-09-22T00:37:15.597153+00:00","3734.29","Credit","ABC Corp","EXT769883"
"716","386","ACC003867126","Checking","2025-08-21T09:03:15.597166+00:00","1960.23","Credit","DoorDash","EXT105782"
"717","68","ACC000683623","Savings","2025-04-08T17:40:15.597179+00:00","3868.1","Debit","Water Utility","EXT907219"
"718","453","ACC004538753","Savings","2025-10-03T04:36:15.597192+00:00","2027.82","Credit","Sam's Club","EXT476492"
"719","120","ACC001209650","Savings","2025-09-13T23:41:15.597205+00:00","3201.69","Debit","Water Utility","EXT132182"
"720","393","ACC003936226","Checking","2025-05-29T04:57:15.597218+00:00","1039.37","Credit","Walgreens","EXT827388"
"721","334","ACC003345445","Savings","2025-06-10T15:01:15.597231+00:00","2330.46","Debit","DoorDash","EXT334126"
"722","232","ACC002326929","Savings","2025-09-24T22:46:15.597244+00:00","1847.21","Debit","AT&T","EXT219109"
